nSeq;I1; I2; O1; O2;A3
14;0;0;0;0;279
15;0;0;0;0;279
0;0;0;0;0;279
1;0;0;0;0;279
2;0;0;0;0;279
3;0;0;0;0;279
4;0;0;0;0;279
5;0;0;0;0;279
6;0;0;0;0;279
7;0;0;0;0;279
8;0;0;0;0;279
9;0;0;0;0;279
10;0;0;0;0;279
11;0;0;0;0;279
12;0;0;0;0;279
13;0;0;0;0;279
14;0;0;0;0;279
15;0;0;0;0;278
0;0;0;0;0;279
1;0;0;0;0;279
2;0;0;0;0;279
3;0;0;0;0;279
4;0;0;0;0;279
5;0;0;0;0;279
6;0;0;0;0;279
7;0;0;0;0;279
8;0;0;0;0;279
9;0;0;0;0;278
10;0;0;0;0;279
11;0;0;0;0;279
12;0;0;0;0;279
13;0;0;0;0;279
14;0;0;0;0;278
15;0;0;0;0;279
0;0;0;0;0;279
1;0;0;0;0;279
2;0;0;0;0;279
3;0;0;0;0;279
4;0;0;0;0;279
5;0;0;0;0;279
6;0;0;0;0;279
7;0;0;0;0;279
8;0;0;0;0;279
9;0;0;0;0;279
10;0;0;0;0;279
11;0;0;0;0;279
12;0;0;0;0;279
13;0;0;0;0;279
14;0;0;0;0;279
15;0;0;0;0;279
0;0;0;0;0;278
1;0;0;0;0;279
2;0;0;0;0;278
3;0;0;0;0;279
4;0;0;0;0;279
5;0;0;0;0;279
6;0;0;0;0;279
7;0;0;0;0;278
8;0;0;0;0;279
9;0;0;0;0;279
10;0;0;0;0;279
11;0;0;0;0;279
12;0;0;0;0;279
13;0;0;0;0;279
14;0;0;0;0;279
15;0;0;0;0;279
0;0;0;0;0;279
1;0;0;0;0;279
2;0;0;0;0;279
3;0;0;0;0;279
4;0;0;0;0;279
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;279
10;0;0;0;0;279
11;0;0;0;0;278
12;0;0;0;0;279
13;0;0;0;0;279
14;0;0;0;0;279
15;0;0;0;0;279
0;0;0;0;0;279
1;0;0;0;0;279
2;0;0;0;0;279
3;0;0;0;0;279
4;0;0;0;0;279
5;0;0;0;0;278
6;0;0;0;0;279
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;279
14;0;0;0;0;279
15;0;0;0;0;278
0;0;0;0;0;279
1;0;0;0;0;279
2;0;0;0;0;279
3;0;0;0;0;279
4;0;0;0;0;279
5;0;0;0;0;279
6;0;0;0;0;279
7;0;0;0;0;279
8;0;0;0;0;279
9;0;0;0;0;279
10;0;0;0;0;279
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;279
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;279
10;0;0;0;0;279
11;0;0;0;0;279
12;0;0;0;0;279
13;0;0;0;0;278
14;0;0;0;0;279
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;279
9;0;0;0;0;278
10;0;0;0;0;279
11;0;0;0;0;279
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;279
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;279
15;0;0;0;0;279
0;0;0;0;0;278
1;0;0;0;0;279
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;279
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;279
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;279
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;279
10;0;0;0;0;279
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;279
9;0;0;0;0;278
10;0;0;0;0;279
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;279
2;0;0;0;0;279
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;277
6;0;0;0;0;278
7;0;0;0;0;277
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;277
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;278
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;277
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;277
4;0;0;0;0;278
5;0;0;0;0;277
6;0;0;0;0;278
7;0;0;0;0;278
8;0;0;0;0;278
9;0;0;0;0;278
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;278
9;0;0;0;0;277
10;0;0;0;0;278
11;0;0;0;0;278
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;278
1;0;0;0;0;277
2;0;0;0;0;278
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;278
13;0;0;0;0;278
14;0;0;0;0;278
15;0;0;0;0;278
0;0;0;0;0;277
1;0;0;0;0;278
2;0;0;0;0;278
3;0;0;0;0;278
4;0;0;0;0;278
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;276
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;276
0;0;0;0;0;277
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;277
5;0;0;0;0;277
6;0;0;0;0;277
7;0;0;0;0;277
8;0;0;0;0;277
9;0;0;0;0;277
10;0;0;0;0;277
11;0;0;0;0;276
12;0;0;0;0;277
13;0;0;0;0;276
14;0;0;0;0;276
15;0;0;0;0;276
0;0;0;0;0;276
1;0;0;0;0;276
2;0;0;0;0;276
3;0;0;0;0;276
4;0;0;0;0;277
5;0;0;0;0;276
6;0;0;0;0;277
7;0;0;0;0;276
8;0;0;0;0;276
9;0;0;0;0;277
10;0;0;0;0;276
11;0;0;0;0;277
12;0;0;0;0;277
13;0;0;0;0;276
14;0;0;0;0;277
15;0;0;0;0;276
0;0;0;0;0;276
1;0;0;0;0;276
2;0;0;0;0;276
3;0;0;0;0;276
4;0;0;0;0;277
5;0;0;0;0;276
6;0;0;0;0;276
7;0;0;0;0;276
8;0;0;0;0;277
9;0;0;0;0;276
10;0;0;0;0;277
11;0;0;0;0;276
12;0;0;0;0;276
13;0;0;0;0;277
14;0;0;0;0;277
15;0;0;0;0;277
0;0;0;0;0;277
1;0;0;0;0;276
2;0;0;0;0;277
3;0;0;0;0;276
4;0;0;0;0;276
5;0;0;0;0;276
6;0;0;0;0;276
7;0;0;0;0;276
8;0;0;0;0;276
9;0;0;0;0;276
10;0;0;0;0;276
11;0;0;0;0;276
12;0;0;0;0;277
13;0;0;0;0;276
14;0;0;0;0;277
15;0;0;0;0;276
0;0;0;0;0;276
1;0;0;0;0;277
2;0;0;0;0;277
3;0;0;0;0;277
4;0;0;0;0;276
5;0;0;0;0;276
6;0;0;0;0;276
7;0;0;0;0;276
8;0;0;0;0;276
9;0;0;0;0;276
10;0;0;0;0;276
11;0;0;0;0;276
12;0;0;0;0;276
13;0;0;0;0;276
14;0;0;0;0;276
15;0;0;0;0;276
0;0;0;0;0;276
1;0;0;0;0;276
2;0;0;0;0;276
3;0;0;0;0;276
4;0;0;0;0;276
5;0;0;0;0;276
6;0;0;0;0;276
7;0;0;0;0;276
8;0;0;0;0;276
9;0;0;0;0;276
10;0;0;0;0;276
11;0;0;0;0;276
12;0;0;0;0;276
13;0;0;0;0;276
14;0;0;0;0;276
15;0;0;0;0;276
0;0;0;0;0;276
1;0;0;0;0;276
2;0;0;0;0;276
3;0;0;0;0;276
4;0;0;0;0;276
5;0;0;0;0;276
6;0;0;0;0;276
7;0;0;0;0;276
8;0;0;0;0;276
9;0;0;0;0;276
10;0;0;0;0;276
11;0;0;0;0;276
12;0;0;0;0;276
13;0;0;0;0;276
14;0;0;0;0;276
15;0;0;0;0;276
0;0;0;0;0;276
1;0;0;0;0;276
2;0;0;0;0;276
3;0;0;0;0;276
4;0;0;0;0;276
5;0;0;0;0;276
6;0;0;0;0;276
7;0;0;0;0;276
8;0;0;0;0;276
9;0;0;0;0;276
10;0;0;0;0;276
11;0;0;0;0;276
12;0;0;0;0;276
13;0;0;0;0;276
14;0;0;0;0;276
15;0;0;0;0;276
0;0;0;0;0;276
1;0;0;0;0;276
2;0;0;0;0;276
3;0;0;0;0;276
4;0;0;0;0;276
5;0;0;0;0;276
6;0;0;0;0;276
7;0;0;0;0;276
8;0;0;0;0;276
9;0;0;0;0;276
10;0;0;0;0;276
11;0;0;0;0;276
12;0;0;0;0;276
13;0;0;0;0;276
14;0;0;0;0;276
15;0;0;0;0;276
0;0;0;0;0;276
1;0;0;0;0;276
2;0;0;0;0;276
3;0;0;0;0;276
4;0;0;0;0;276
5;0;0;0;0;276
6;0;0;0;0;276
7;0;0;0;0;276
8;0;0;0;0;276
9;0;0;0;0;276
10;0;0;0;0;276
11;0;0;0;0;276
12;0;0;0;0;276
13;0;0;0;0;276
14;0;0;0;0;276
15;0;0;0;0;276
0;0;0;0;0;276
1;0;0;0;0;276
2;0;0;0;0;276
3;0;0;0;0;276
4;0;0;0;0;276
5;0;0;0;0;276
6;0;0;0;0;276
7;0;0;0;0;276
8;0;0;0;0;276
9;0;0;0;0;276
10;0;0;0;0;276
11;0;0;0;0;276
12;0;0;0;0;276
13;0;0;0;0;276
14;0;0;0;0;276
15;0;0;0;0;276
0;0;0;0;0;276
1;0;0;0;0;276
2;0;0;0;0;276
3;0;0;0;0;276
4;0;0;0;0;276
5;0;0;0;0;276
6;0;0;0;0;276
7;0;0;0;0;276
8;0;0;0;0;276
9;0;0;0;0;276
10;0;0;0;0;276
